timestamp,event_type,user_id,ip_address,file_path,process_name,login_attempts,session_duration,data_transferred,hour_of_day,is_anomaly,iso_anomaly_score,rf_threat_probability,combined_threat_score,is_threat,threat_level
2025-10-07 01:20:05.156778,REGISTRY_CHANGE,user_21,192.168.1.130,,ssh,0,0,0,15,0,0,0.007519892813770526,0.003759946406885263,0,Low
2025-10-07 01:47:05.156778,FILE_ACCESS,user_41,192.168.1.34,/tmp/,mysql,0,0,0,17,0,0,0.09602722579103992,0.04801361289551996,0,Low
2025-10-07 02:00:05.156778,PROCESS_START,user_37,192.168.1.121,,ssh,0,0,0,13,0,0,0.0015396957238807754,0.0007698478619403877,0,Low
2025-10-07 02:11:05.156778,REGISTRY_CHANGE,user_94,192.168.1.105,,mysql,0,0,0,10,0,0,0.0038425925925925923,0.0019212962962962962,0,Low
2025-10-07 02:27:05.156778,REGISTRY_CHANGE,user_18,192.168.1.180,,bash,0,0,0,4,1,0,0.9800833333333333,0.49004166666666665,0,Medium
2025-10-07 06:47:05.156778,FILE_ACCESS,user_43,192.168.1.173,/usr/bin/,mysql,0,0,0,14,0,0,0.0076522529683116566,0.0038261264841558283,0,Low
2025-10-07 07:03:05.156778,NETWORK_CONNECTION,user_87,192.168.1.31,,ssh,0,0,792782,18,0,0,4.901960784313725e-05,2.4509803921568626e-05,0,Low
2025-10-07 08:11:05.156778,REGISTRY_CHANGE,user_1,192.168.1.161,,mysql,0,0,0,11,0,0,0.06591931216931216,0.03295965608465608,0,Low
2025-10-07 08:42:05.156778,NETWORK_CONNECTION,user_75,192.168.1.232,,apache2,0,0,63129,8,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-07 09:47:05.156778,REGISTRY_CHANGE,user_70,192.168.1.14,,firefox,0,0,0,13,0,0,0.0001856178608515057,9.280893042575285e-05,0,Low
2025-10-07 11:23:05.156778,FILE_ACCESS,user_22,192.168.1.206,/etc/,ssh,0,0,0,15,0,0,0.045284737208528346,0.022642368604264173,0,Low
2025-10-07 12:05:05.156778,LOGIN,user_32,192.168.1.237,,python,2,85,0,13,0,0,0.0011578400830737278,0.0005789200415368639,0,Low
2025-10-07 13:14:05.156778,LOGIN,user_69,192.168.1.218,,bash,4,806,0,18,0,0,0.0,0.0,0,
2025-10-07 16:43:05.156778,LOGOUT,user_22,192.168.1.164,,chrome,0,483,0,9,0,0,0.0022689511941848387,0.0011344755970924194,0,Low
2025-10-07 16:52:05.156778,LOGIN,user_30,192.168.1.247,,ssh,3,2370,0,17,0,0,0.010426867545511613,0.005213433772755806,0,Low
2025-10-07 17:24:05.156778,NETWORK_CONNECTION,user_68,192.168.1.196,,bash,0,0,162916,9,0,0,0.007602284527518172,0.003801142263759086,0,Low
2025-10-07 17:44:05.156778,NETWORK_CONNECTION,user_7,192.168.1.102,,ssh,0,0,393224,11,0,0,0.0020370370370370373,0.0010185185185185186,0,Low
2025-10-07 18:04:05.156778,NETWORK_CONNECTION,user_76,192.168.1.145,,apache2,0,0,909059,9,0,0,0.0024789915966386554,0.0012394957983193277,0,Low
2025-10-07 19:25:05.156778,REGISTRY_CHANGE,user_90,192.168.1.91,,bash,0,0,0,17,0,0,0.002333333333333333,0.0011666666666666665,0,Low
2025-10-07 20:40:05.156778,FILE_ACCESS,user_55,192.168.1.70,/usr/bin/,firefox,0,0,0,12,0,0,0.008995538060126162,0.004497769030063081,0,Low
2025-10-07 23:16:05.156778,FILE_ACCESS,user_11,192.168.1.216,/home/user/documents/,mysql,0,0,0,10,0,0,0.012008886946386944,0.006004443473193472,0,Low
2025-10-07 23:40:05.156778,FILE_ACCESS,user_52,192.168.1.69,/etc/,apache2,0,0,0,17,0,0,0.018188169817773398,0.009094084908886699,0,Low
2025-10-07 23:49:05.156778,NETWORK_CONNECTION,user_34,192.168.1.90,,chrome,0,0,123188,9,0,0,0.019583333333333335,0.009791666666666667,0,Low
2025-10-08 00:44:05.156778,NETWORK_CONNECTION,user_7,192.168.1.236,,mysql,0,0,863608,11,0,0,0.0,0.0,0,
2025-10-08 01:33:05.156778,LOGIN,user_86,192.168.1.13,,chrome,2,288,0,14,0,0,0.003538792464026109,0.0017693962320130545,0,Low
2025-10-08 02:27:05.156778,PROCESS_START,user_80,192.168.1.158,,python,0,0,0,12,0,0,0.0018583231748611673,0.0009291615874305836,0,Low
2025-10-08 02:28:05.156778,FILE_ACCESS,user_77,192.168.1.5,/home/user/documents/,mysql,0,0,0,12,0,0,0.01466232497691308,0.00733116248845654,0,Low
2025-10-08 04:46:05.156778,FILE_ACCESS,user_90,192.168.1.230,/home/user/documents/,ssh,0,0,0,17,0,0,0.04971315779276138,0.02485657889638069,0,Low
2025-10-08 05:03:05.156778,LOGOUT,user_65,192.168.1.248,,ssh,0,2164,0,9,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-08 05:27:05.156778,LOGOUT,user_12,192.168.1.114,,apache2,0,789,0,15,0,0,0.00015453639082751747,7.726819541375873e-05,0,Low
2025-10-08 06:27:05.156778,FILE_ACCESS,user_61,192.168.1.179,/tmp/,bash,0,0,0,15,0,0,0.016363900797606544,0.008181950398803272,0,Low
2025-10-08 08:33:05.156778,LOGOUT,user_61,192.168.1.133,,bash,0,1795,0,12,0,0,0.00014476818764889133,7.238409382444567e-05,0,Low
2025-10-08 09:00:05.156778,NETWORK_CONNECTION,user_36,192.168.1.143,,chrome,0,0,267503,10,0,0,0.0039869281045751635,0.0019934640522875817,0,Low
2025-10-08 09:36:05.156778,LOGIN,user_11,192.168.1.12,,firefox,2,3151,0,17,0,0,0.007945386064030132,0.003972693032015066,0,Low
2025-10-08 10:56:05.156778,LOGOUT,user_67,192.168.1.138,,python,0,2124,0,8,0,0,0.003255879298760002,0.001627939649380001,0,Low
2025-10-08 13:02:05.156778,FILE_ACCESS,user_70,192.168.1.87,/tmp/,firefox,0,0,0,10,0,0,0.04147724752712974,0.02073862376356487,0,Low
2025-10-08 13:38:05.156778,LOGOUT,user_26,192.168.1.176,,firefox,0,233,0,9,0,0,0.0036578400830737283,0.0018289200415368642,0,Low
2025-10-08 14:38:05.156778,LOGOUT,user_90,192.168.1.167,,mysql,0,3371,0,10,0,0,0.0013333333333333335,0.0006666666666666668,0,Low
2025-10-08 14:44:05.156778,LOGIN,user_18,192.168.1.170,,python,5,1108,0,13,0,0,0.0,0.0,0,
2025-10-08 16:18:05.156778,LOGOUT,user_46,192.168.1.73,,apache2,0,2925,0,10,0,0,0.013366666666666666,0.006683333333333333,0,Low
2025-10-08 16:49:05.156778,REGISTRY_CHANGE,user_43,192.168.1.70,,python,0,0,0,13,0,0,3.3333333333333335e-05,1.6666666666666667e-05,0,Low
2025-10-08 17:12:05.156778,NETWORK_CONNECTION,user_57,192.168.1.188,,python,0,0,924703,10,0,0,0.0,0.0,0,
2025-10-08 17:29:05.156778,LOGIN,user_13,192.168.1.161,,ssh,2,1817,0,15,0,0,5.649717514124294e-05,2.824858757062147e-05,0,Low
2025-10-08 17:40:05.156778,PROCESS_START,user_56,192.168.1.215,,firefox,0,0,0,16,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-08 18:50:05.156778,LOGOUT,user_74,192.168.1.200,,firefox,0,856,0,11,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-08 19:43:05.156778,LOGIN,user_50,192.168.1.14,,firefox,5,2437,0,14,0,0,0.007222222222222222,0.003611111111111111,0,Low
2025-10-08 20:06:05.156778,LOGIN,user_82,192.168.1.109,,mysql,2,2619,0,8,0,0,0.004305555555555555,0.0021527777777777773,0,Low
2025-10-08 20:42:05.156778,PROCESS_START,user_62,192.168.1.44,,apache2,0,0,0,17,0,0,0.0002784313725490196,0.0001392156862745098,0,Low
2025-10-08 21:54:05.156778,PROCESS_START,user_23,192.168.1.41,,ssh,0,0,0,15,0,0,0.00041176470588235296,0.00020588235294117648,0,Low
2025-10-08 21:57:05.156778,LOGIN,user_53,192.168.1.85,,ssh,5,656,0,9,0,0,0.0033666666666666667,0.0016833333333333333,0,Low
2025-10-08 22:04:05.156778,LOGOUT,user_21,192.168.1.194,,mysql,0,1824,0,18,0,0,0.00010322614710385975,5.1613073551929875e-05,0,Low
2025-10-08 22:23:05.156778,FILE_ACCESS,user_47,192.168.1.108,/home/user/documents/,mysql,0,0,0,13,0,0,0.052067483707071795,0.026033741853535897,0,Low
2025-10-08 23:10:05.156778,LOGOUT,user_20,192.168.1.208,,apache2,0,495,0,12,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-09 00:06:05.156778,LOGIN,user_48,192.168.1.89,,chrome,1,1935,0,16,0,0,3.3333333333333335e-05,1.6666666666666667e-05,0,Low
2025-10-09 00:43:05.156778,PROCESS_START,user_83,192.168.1.50,,apache2,0,0,0,11,0,0,0.00045869702719797596,0.00022934851359898798,0,Low
2025-10-09 04:40:05.156778,LOGOUT,user_14,192.168.1.107,,firefox,0,1804,0,15,0,0,0.00015453639082751747,7.726819541375873e-05,0,Low
2025-10-09 06:03:05.156778,LOGOUT,user_57,192.168.1.107,,bash,0,598,0,11,0,0,0.00857422969187675,0.004287114845938375,0,Low
2025-10-09 06:12:05.156778,LOGIN,user_46,192.168.1.166,,apache2,4,963,0,16,0,0,0.0,0.0,0,
2025-10-09 08:20:05.156778,REGISTRY_CHANGE,user_33,192.168.1.225,,mysql,0,0,0,8,0,0,0.009936961946873012,0.004968480973436506,0,Low
2025-10-09 08:38:05.156778,NETWORK_CONNECTION,user_85,192.168.1.247,,chrome,0,0,330410,12,0,0,0.0,0.0,0,
2025-10-09 08:38:05.156778,REGISTRY_CHANGE,user_18,192.168.1.133,,bash,0,0,0,13,0,0,0.005555555555555555,0.0027777777777777775,0,Low
2025-10-09 08:57:05.156778,PROCESS_START,user_14,192.168.1.205,,mysql,0,0,0,10,0,0,0.0009318996415770608,0.0004659498207885304,0,Low
2025-10-09 10:15:05.156778,PROCESS_START,user_8,192.168.1.240,,mysql,0,0,0,15,0,0,0.00042307305798412216,0.00021153652899206108,0,Low
2025-10-09 11:32:05.156778,PROCESS_START,user_70,192.168.1.75,,chrome,0,0,0,10,0,0,0.0015207885304659497,0.0007603942652329749,0,Low
2025-10-09 12:17:05.156778,LOGOUT,user_59,192.168.1.23,,ssh,0,457,0,10,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-09 12:25:05.156778,FILE_ACCESS,user_51,192.168.1.184,/tmp/,chrome,0,0,0,16,0,0,0.002564326516052859,0.0012821632580264294,0,Low
2025-10-09 12:49:05.156778,PROCESS_START,user_97,192.168.1.97,,python,0,0,0,14,0,0,0.0018763440860215053,0.0009381720430107526,0,Low
2025-10-09 14:06:05.156778,LOGIN,user_77,192.168.1.9,,apache2,1,1657,0,18,0,0,3.3333333333333335e-05,1.6666666666666667e-05,0,Low
2025-10-09 14:14:05.156778,LOGIN,user_43,192.168.1.19,,apache2,5,551,0,12,0,0,0.0,0.0,0,
2025-10-09 14:22:05.156778,LOGIN,user_34,192.168.1.56,,bash,3,2584,0,5,1,0,0.911362433862434,0.455681216931217,0,Medium
2025-10-09 15:21:05.156778,LOGOUT,user_81,192.168.1.176,,python,0,413,0,11,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-09 15:33:05.156778,REGISTRY_CHANGE,user_6,192.168.1.194,,bash,0,0,0,2,1,0,0.958561961946873,0.4792809809734365,0,Medium
2025-10-09 15:48:05.156778,LOGOUT,user_49,192.168.1.99,,bash,0,3530,0,8,0,0,0.011833333333333333,0.005916666666666666,0,Low
2025-10-09 15:50:05.156778,PROCESS_START,user_20,192.168.1.116,,mysql,0,0,0,12,0,0,0.00800398143816649,0.004001990719083245,0,Low
2025-10-09 15:54:05.156778,NETWORK_CONNECTION,user_37,192.168.1.199,,bash,0,0,479033,13,0,0,0.0014583333333333334,0.0007291666666666667,0,Low
2025-10-09 16:51:05.156778,LOGOUT,user_41,192.168.1.125,,firefox,0,2402,0,17,0,0,0.00014476818764889133,7.238409382444567e-05,0,Low
2025-10-09 17:50:05.156778,NETWORK_CONNECTION,user_89,192.168.1.86,,chrome,0,0,282994,12,0,0,0.0,0.0,0,
2025-10-09 18:00:05.156778,LOGOUT,user_93,192.168.1.114,,apache2,0,3070,0,13,0,0,0.007875816993464053,0.0039379084967320266,0,Low
2025-10-09 18:52:05.156778,FILE_ACCESS,user_100,192.168.1.111,/home/user/documents/,ssh,0,0,0,17,0,0,0.04840829420708533,0.024204147103542666,0,Low
2025-10-09 21:26:05.156778,FILE_ACCESS,user_100,192.168.1.16,/home/user/documents/,mysql,0,0,0,13,0,0,0.004546779609279609,0.0022733898046398047,0,Low
2025-10-09 21:30:05.156778,NETWORK_CONNECTION,user_23,192.168.1.231,,firefox,0,0,364401,9,0,0,0.002380952380952381,0.0011904761904761906,0,Low
2025-10-09 21:39:05.156778,FILE_ACCESS,user_60,192.168.1.116,/usr/bin/,ssh,0,0,0,4,1,0,0.8782830687830687,0.43914153439153436,0,Medium
2025-10-09 22:48:05.156778,REGISTRY_CHANGE,user_20,192.168.1.140,,python,0,0,0,3,1,0,0.9300467289719626,0.4650233644859813,0,Medium
2025-10-09 22:51:05.156778,LOGOUT,user_97,192.168.1.248,,chrome,0,3305,0,18,0,0,0.0,0.0,0,
2025-10-09 22:57:05.156778,NETWORK_CONNECTION,user_71,192.168.1.26,,ssh,0,0,971466,16,0,0,0.0032236227824463115,0.0016118113912231558,0,Low
2025-10-09 22:58:05.156778,FILE_ACCESS,user_65,192.168.1.162,/root/.ssh/,bash,0,0,0,18,1,0,0.19183213083213088,0.09591606541606544,0,Low
2025-10-09 23:06:05.156778,REGISTRY_CHANGE,user_99,192.168.1.24,,python,0,0,0,12,0,0,0.0003763440860215054,0.0001881720430107527,0,Low
2025-10-10 00:34:05.156778,FILE_ACCESS,user_33,192.168.1.34,/etc/,ssh,0,0,0,12,0,0,0.19932315985247911,0.09966157992623956,0,Low
2025-10-10 00:47:05.156778,NETWORK_CONNECTION,user_59,192.168.1.131,,apache2,0,0,385648,15,0,0,0.003014705882352941,0.0015073529411764705,0,Low
2025-10-10 02:38:05.156778,LOGIN,user_94,192.168.1.125,,apache2,4,2261,0,16,0,0,0.0,0.0,0,
2025-10-10 02:45:05.156778,FILE_ACCESS,user_26,192.168.1.163,/var/log/,firefox,0,0,0,12,0,0,0.05547468181979051,0.027737340909895256,0,Low
2025-10-10 02:55:05.156778,FILE_ACCESS,user_52,192.168.1.118,/etc/,firefox,0,0,0,11,0,0,0.19423523839284715,0.09711761919642357,0,Low
2025-10-10 02:56:05.156778,FILE_ACCESS,user_57,192.168.1.168,/var/log/,apache2,0,0,0,15,0,0,0.01469515864688499,0.007347579323442495,0,Low
2025-10-10 03:25:05.156778,REGISTRY_CHANGE,user_100,192.168.1.123,,firefox,0,0,0,17,0,0,0.003167608286252354,0.001583804143126177,0,Low
2025-10-10 04:04:05.156778,LOGOUT,user_22,192.168.1.102,,bash,0,230,0,9,0,0,0.007166666666666667,0.0035833333333333333,0,Low
2025-10-10 04:40:05.156778,REGISTRY_CHANGE,user_84,192.168.1.195,,bash,0,0,0,5,1,0,0.9255619619468731,0.46278098097343656,0,Medium
2025-10-10 04:51:05.156778,FILE_ACCESS,user_78,192.168.1.38,/usr/bin/,firefox,0,0,0,12,0,0,0.014856027447846672,0.007428013723923336,0,Low
2025-10-10 05:17:05.156778,LOGOUT,user_31,192.168.1.45,,python,0,1855,0,10,0,0,0.003271241830065359,0.0016356209150326796,0,Low
2025-10-10 05:38:05.156778,PROCESS_START,user_85,192.168.1.37,,apache2,0,0,0,12,0,0,0.000980919249420198,0.000490459624710099,0,Low
2025-10-10 08:42:05.156778,REGISTRY_CHANGE,user_50,192.168.1.80,,firefox,0,0,0,12,0,0,0.00040967741935483867,0.00020483870967741934,0,Low
2025-10-10 08:48:05.156778,LOGOUT,user_77,192.168.1.240,,chrome,0,1579,0,15,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-10 09:07:05.156778,REGISTRY_CHANGE,user_72,192.168.1.232,,bash,0,0,0,11,0,0,0.00042307305798412216,0.00021153652899206108,0,Low
2025-10-10 09:18:05.156778,REGISTRY_CHANGE,user_57,192.168.1.189,,ssh,0,0,0,8,0,0,0.0030467289719626166,0.0015233644859813083,0,Low
2025-10-10 09:35:05.156778,FILE_ACCESS,user_27,192.168.1.192,/var/log/,python,0,0,0,13,0,0,0.017027351372460066,0.008513675686230033,0,Low
2025-10-10 11:06:05.156778,FILE_ACCESS,user_98,192.168.1.238,/home/user/documents/,python,0,0,0,14,0,0,0.009757447665056361,0.004878723832528181,0,Low
2025-10-10 12:46:05.156778,LOGOUT,user_79,192.168.1.112,,python,0,1580,0,14,0,0,0.0017647058823529412,0.0008823529411764706,0,Low
2025-10-10 13:31:05.156778,REGISTRY_CHANGE,user_86,192.168.1.164,,ssh,0,0,0,13,0,0,0.00713006230529595,0.003565031152647975,0,Low
2025-10-10 14:09:05.156778,LOGOUT,user_46,192.168.1.58,,chrome,0,1367,0,12,0,0,8.235294117647058e-05,4.117647058823529e-05,0,Low
2025-10-10 14:21:05.156778,LOGOUT,user_21,192.168.1.128,,chrome,0,2570,0,17,0,0,0.0013123764739012454,0.0006561882369506227,0,Low
2025-10-10 15:00:05.156778,PROCESS_START,user_10,192.168.1.186,,python,0,0,0,12,0,0,0.0011111111111111111,0.0005555555555555556,0,Low
2025-10-10 16:13:05.156778,REGISTRY_CHANGE,user_13,192.168.1.1,,bash,0,0,0,9,0,0,0.007833333333333333,0.003916666666666666,0,Low
2025-10-10 18:08:05.156778,FILE_ACCESS,user_44,192.168.1.47,/tmp/,mysql,0,0,0,14,0,0,0.0381899365670499,0.01909496828352495,0,Low
2025-10-10 18:18:05.156778,FILE_ACCESS,user_77,192.168.1.253,/home/user/documents/,python,0,0,0,15,0,0,0.012636606346072629,0.006318303173036314,0,Low
2025-10-10 18:37:05.156778,LOGOUT,user_87,192.168.1.80,,ssh,0,199,0,11,0,0,0.0,0.0,0,
2025-10-10 19:14:05.156778,PROCESS_START,user_86,192.168.1.252,,mysql,0,0,0,14,0,0,0.0004253636938646426,0.0002126818469323213,0,Low
2025-10-10 19:50:05.156778,PROCESS_START,user_97,192.168.1.43,,mysql,0,0,0,13,0,0,0.0011769976807927472,0.0005884988403963736,0,Low
2025-10-10 20:28:05.156778,FILE_ACCESS,user_55,192.168.1.81,/var/log/,firefox,0,0,0,13,0,0,0.015268294225902921,0.007634147112951461,0,Low
2025-10-10 21:00:05.156778,PROCESS_START,user_18,192.168.1.164,,bash,0,0,0,9,0,0,0.0016666666666666668,0.0008333333333333334,0,Low
2025-10-10 21:45:05.156778,FILE_ACCESS,user_85,192.168.1.18,/etc/passwd,ssh,0,0,0,14,1,0,0.013704262288341571,0.006852131144170786,0,Low
2025-10-10 22:14:05.156778,LOGIN,user_86,192.168.1.89,,apache2,5,259,0,14,0,1,0.0075,0.50375,0,Medium
2025-10-10 22:29:05.156778,REGISTRY_CHANGE,user_56,192.168.1.91,,firefox,0,0,0,15,0,0,0.00040967741935483867,0.00020483870967741934,0,Low
2025-10-10 22:44:05.156778,REGISTRY_CHANGE,user_83,192.168.1.11,,bash,0,0,0,15,0,0,0.0,0.0,0,
2025-10-10 22:53:05.156778,NETWORK_CONNECTION,user_79,192.168.1.44,,ssh,0,0,521392,9,0,0,0.0027450980392156863,0.0013725490196078432,0,Low
2025-10-10 23:02:05.156778,REGISTRY_CHANGE,user_29,192.168.1.1,,bash,0,0,0,18,0,0,0.031818401937046006,0.015909200968523003,0,Low
2025-10-10 23:14:05.156778,NETWORK_CONNECTION,user_93,192.168.1.179,,ssh,0,0,849641,9,0,0,0.0,0.0,0,
2025-10-10 23:19:05.156778,PROCESS_START,user_14,192.168.1.176,,mysql,0,0,0,11,0,0,0.0033333333333333335,0.0016666666666666668,0,Low
2025-10-10 23:56:05.156778,PROCESS_START,user_87,192.168.1.255,,python,0,0,0,8,0,0,0.0004253636938646426,0.0002126818469323213,0,Low
2025-10-11 01:48:05.156778,REGISTRY_CHANGE,user_79,192.168.1.97,,ssh,0,0,0,8,0,0,0.0010763440860215054,0.0005381720430107527,0,Low
2025-10-11 02:55:05.156778,FILE_ACCESS,user_69,192.168.1.226,/etc/,python,0,0,0,14,0,0,0.05040410052910053,0.025202050264550264,0,Low
2025-10-11 04:29:05.156778,LOGIN,user_41,192.168.1.95,,chrome,2,2637,0,10,0,0,0.003551851851851852,0.001775925925925926,0,Low
2025-10-11 04:40:05.156778,LOGIN,user_42,192.168.1.170,,firefox,4,692,0,15,0,0,0.0016666666666666668,0.0008333333333333334,0,Low
2025-10-11 04:53:05.156778,FILE_ACCESS,user_100,192.168.1.144,/usr/bin/,firefox,0,0,0,14,0,0,0.08436944074444074,0.04218472037222037,0,Low
2025-10-11 04:54:05.156778,LOGOUT,user_33,192.168.1.51,,apache2,0,3175,0,10,0,0,0.022596638655462183,0.011298319327731092,0,Low
2025-10-11 05:21:05.156778,REGISTRY_CHANGE,user_67,192.168.1.163,,bash,0,0,0,12,0,0,0.0009991099243435691,0.0004995549621717846,0,Low
2025-10-11 07:51:05.156778,REGISTRY_CHANGE,user_74,192.168.1.92,,ssh,0,0,0,18,0,0,0.0012430107526881721,0.0006215053763440861,0,Low
2025-10-11 08:40:05.156778,NETWORK_CONNECTION,user_92,192.168.1.67,,bash,0,0,762986,9,0,0,0.0009523809523809524,0.0004761904761904762,0,Low
2025-10-11 08:41:05.156778,NETWORK_CONNECTION,user_26,192.168.1.156,,apache2,0,0,375408,12,0,0,0.001851851851851852,0.000925925925925926,0,Low
2025-10-11 09:02:05.156778,LOGOUT,user_55,192.168.1.167,,python,0,2322,0,12,0,0,0.0011578400830737278,0.0005789200415368639,0,Low
2025-10-11 10:41:05.156778,NETWORK_CONNECTION,user_5,192.168.1.220,,mysql,0,0,320115,11,0,0,0.0008333333333333334,0.0004166666666666667,0,Low
2025-10-11 10:41:05.156778,PROCESS_START,user_4,192.168.1.238,,python,0,0,0,18,0,0,0.0029230730579841223,0.0014615365289920611,0,Low
2025-10-11 10:42:05.156778,REGISTRY_CHANGE,user_3,192.168.1.13,,python,0,0,0,14,0,0,0.00338006230529595,0.001690031152647975,0,Low
2025-10-11 10:49:05.156778,FILE_ACCESS,user_72,192.168.1.95,/usr/bin/,apache2,0,0,0,12,0,0,0.020465572390572388,0.010232786195286194,0,Low
2025-10-11 12:22:05.156778,LOGOUT,user_81,192.168.1.41,,ssh,0,1586,0,14,0,0,8.235294117647058e-05,4.117647058823529e-05,0,Low
2025-10-11 13:49:05.156778,NETWORK_CONNECTION,user_47,192.168.1.120,,apache2,0,0,679758,13,0,0,0.002181372549019608,0.001090686274509804,0,Low
2025-10-11 14:09:05.156778,FILE_ACCESS,user_58,192.168.1.121,/home/user/documents/,apache2,0,0,0,3,1,0,0.9420185185185185,0.47100925925925924,0,Medium
2025-10-11 14:27:05.156778,PROCESS_START,user_23,192.168.1.233,,mysql,0,0,0,10,0,0,0.006322543957455022,0.003161271978727511,0,Low
2025-10-11 16:27:05.156778,NETWORK_CONNECTION,user_33,192.168.1.139,,chrome,0,0,808021,8,0,1,0.0034313725490196074,0.5017156862745098,0,Medium
2025-10-11 16:32:05.156778,NETWORK_CONNECTION,user_16,192.168.1.166,,bash,0,0,739777,15,0,0,0.0016666666666666668,0.0008333333333333334,0,Low
2025-10-11 17:44:05.156778,REGISTRY_CHANGE,user_69,192.168.1.193,,ssh,0,0,0,18,0,0,0.0012564063913174555,0.0006282031956587277,0,Low
2025-10-11 17:48:05.156778,LOGOUT,user_86,192.168.1.205,,python,0,2650,0,8,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-11 18:19:05.156778,LOGIN,user_44,192.168.1.166,,bash,2,2270,0,10,0,0,4.672897196261682e-05,2.336448598130841e-05,0,Low
2025-10-11 18:36:05.156778,FILE_ACCESS,user_23,192.168.1.149,/home/user/documents/,ssh,0,0,0,12,0,0,0.05393846431346431,0.026969232156732154,0,Low
2025-10-11 19:36:05.156778,FILE_ACCESS,user_9,192.168.1.98,/var/log/,chrome,0,0,0,11,0,0,0.07747960835460835,0.038739804177304174,0,Low
2025-10-11 20:45:05.156778,REGISTRY_CHANGE,user_97,192.168.1.123,,python,0,0,0,17,0,0,0.0034047619047619044,0.0017023809523809522,0,Low
2025-10-11 21:19:05.156778,PROCESS_START,user_1,192.168.1.97,,mysql,0,0,0,13,0,0,0.09508269329237069,0.047541346646185347,0,Low
2025-10-11 21:55:05.156778,LOGOUT,user_41,192.168.1.215,,python,0,1694,0,8,0,0,0.00338006230529595,0.001690031152647975,0,Low
2025-10-11 23:29:05.156778,REGISTRY_CHANGE,user_49,192.168.1.136,,apache2,0,0,0,8,0,0,0.012411808337041981,0.0062059041685209905,0,Low
2025-10-11 23:39:05.156778,LOGIN,user_78,192.168.1.34,,chrome,2,464,0,18,0,0,0.0,0.0,0,
2025-10-12 01:10:05.156778,NETWORK_CONNECTION,user_18,192.168.1.206,,bash,0,0,332811,16,0,0,0.001851851851851852,0.000925925925925926,0,Low
2025-10-12 02:07:05.156778,NETWORK_CONNECTION,user_46,192.168.1.224,,mysql,0,0,629675,14,0,0,0.0,0.0,0,
2025-10-12 03:33:05.156778,LOGIN,user_15,192.168.1.181,,bash,4,2987,0,13,0,1,0.0033333333333333335,0.5016666666666667,0,Medium
