timestamp,event_type,user_id,ip_address,file_path,process_name,login_attempts,session_duration,data_transferred,hour_of_day,is_anomaly,iso_anomaly_score,rf_threat_probability,combined_threat_score,is_threat,threat_level
2025-10-06 06:05:36.459856,FILE_ACCESS,user_59,192.168.1.26,/var/log/,apache2,0,0,0,14,0,0,0.09510450267124228,0.04755225133562114,0,Low
2025-10-06 06:05:36.459856,NETWORK_CONNECTION,user_19,192.168.1.83,,mysql,0,0,853309,16,0,0,0.00010014306151645207,5.0071530758226034e-05,0,Low
2025-10-06 06:11:36.459856,REGISTRY_CHANGE,user_88,192.168.1.65,,ssh,0,0,0,10,0,0,0.0008958552611918935,0.00044792763059594675,0,Low
2025-10-06 06:13:36.459856,PROCESS_START,user_89,192.168.1.12,,firefox,0,0,0,9,0,0,0.0016093053890830697,0.0008046526945415348,0,Low
2025-10-06 06:15:36.459856,REGISTRY_CHANGE,user_71,192.168.1.228,,bash,0,0,0,15,0,0,0.0012613231879870651,0.0006306615939935326,0,Low
2025-10-06 06:16:36.459856,LOGOUT,user_41,192.168.1.25,,chrome,0,1060,0,16,0,0,0.00041089861185301013,0.00020544930592650507,0,Low
2025-10-06 06:20:36.459856,REGISTRY_CHANGE,user_43,192.168.1.140,,mysql,0,0,0,14,0,0,0.001192551894399262,0.000596275947199631,0,Low
2025-10-06 06:26:36.459856,REGISTRY_CHANGE,user_80,192.168.1.23,,bash,0,0,0,9,0,0,0.0008948924732223547,0.00044744623661117737,0,Low
2025-10-06 06:30:36.459856,REGISTRY_CHANGE,user_23,192.168.1.253,,mysql,0,0,0,12,0,0,0.0009144741729767399,0.00045723708648836995,0,Low
2025-10-06 06:35:36.459856,PROCESS_START,user_85,192.168.1.248,,firefox,0,0,0,13,0,0,0.000800896835552204,0.000400448417776102,0,Low
2025-10-06 06:41:36.459856,FILE_ACCESS,user_60,192.168.1.22,/usr/bin/,bash,0,0,0,9,0,0,0.10298046745347912,0.05149023372673956,0,Low
2025-10-06 06:51:36.459856,LOGOUT,user_20,192.168.1.12,,ssh,0,445,0,18,0,0,0.0005593619483558968,0.0002796809741779484,0,Low
2025-10-06 07:04:36.459856,PROCESS_START,user_2,192.168.1.165,,chrome,0,0,0,10,0,0,0.0012253162101646983,0.0006126581050823492,0,Low
2025-10-06 07:04:36.459856,PROCESS_START,user_76,192.168.1.95,,mysql,0,0,0,15,0,0,0.006567853274224064,0.003283926637112032,0,Low
2025-10-06 07:08:36.459856,LOGIN,user_99,192.168.1.138,,python,3,326,0,15,0,0,0.0025541151307814625,0.0012770575653907313,0,Low
2025-10-06 07:11:36.459856,LOGOUT,user_54,192.168.1.122,,apache2,0,1476,0,18,0,0,0.0010065666216702972,0.0005032833108351486,0,Low
2025-10-06 07:15:36.459856,NETWORK_CONNECTION,user_14,192.168.1.146,,apache2,0,0,825028,17,0,0,0.00012792083929422985,6.396041964711493e-05,0,Low
2025-10-06 07:16:36.459856,FILE_ACCESS,user_26,192.168.1.75,/usr/bin/,apache2,0,0,0,12,0,0,0.08756850224905147,0.04378425112452573,0,Low
2025-10-06 07:16:36.459856,REGISTRY_CHANGE,user_59,192.168.1.196,,python,0,0,0,16,0,0,0.0013249972309530406,0.0006624986154765203,0,Low
2025-10-06 07:19:36.459856,PROCESS_START,user_70,192.168.1.151,,ssh,0,0,0,11,0,0,0.0011636982186926399,0.0005818491093463199,0,Low
2025-10-06 07:20:36.459856,NETWORK_CONNECTION,user_62,192.168.1.75,,apache2,0,0,647714,9,0,0,0.00014504632748233662,7.252316374116831e-05,0,Low
2025-10-06 07:20:36.459856,LOGIN,user_12,192.168.1.187,,apache2,1,1465,0,11,0,0,0.0004033474162882581,0.00020167370814412906,0,Low
2025-10-06 07:25:36.459856,LOGIN,user_67,192.168.1.63,,apache2,5,1907,0,15,0,0,0.001849597292264502,0.000924798646132251,0,Low
2025-10-06 07:34:36.459856,REGISTRY_CHANGE,user_47,192.168.1.233,,apache2,0,0,0,11,0,0,0.0009216816601517617,0.0004608408300758809,0,Low
2025-10-06 07:44:36.459856,REGISTRY_CHANGE,user_5,192.168.1.56,,apache2,0,0,0,10,0,0,0.0006803626806541469,0.00034018134032707344,0,Low
2025-10-06 07:46:36.459856,LOGIN,user_60,192.168.1.95,,apache2,1,3116,0,15,0,0,0.00307890117529421,0.001539450587647105,0,Low
2025-10-06 07:50:36.459856,LOGOUT,user_70,192.168.1.110,,ssh,0,18,0,9,0,0,0.0009116176223117574,0.0004558088111558787,0,Low
2025-10-06 07:52:36.459856,REGISTRY_CHANGE,user_68,192.168.1.45,,chrome,0,0,0,11,0,0,0.0010118418743111464,0.0005059209371555732,0,Low
2025-10-06 07:53:36.459856,FILE_ACCESS,user_83,192.168.1.155,/var/log/,apache2,0,0,0,15,0,0,0.07810131066442146,0.03905065533221073,0,Low
2025-10-06 07:56:36.459856,FILE_ACCESS,user_44,192.168.1.91,/root/.ssh/,mysql,0,0,0,14,1,0,0.2958075696407167,0.14790378482035835,0,Low
2025-10-06 08:03:36.459856,NETWORK_CONNECTION,user_13,192.168.1.1,,chrome,0,0,475909,13,0,0,0.0,0.0,0,
2025-10-06 08:07:36.459856,FILE_ACCESS,user_22,192.168.1.197,/usr/bin/,bash,0,0,0,8,0,0,0.09601555334711284,0.04800777667355642,0,Low
2025-10-06 08:14:36.459856,FILE_ACCESS,user_18,192.168.1.82,/var/log/,apache2,0,0,0,15,0,0,0.12953361522128942,0.06476680761064471,0,Low
2025-10-06 08:18:36.459856,LOGIN,user_65,192.168.1.9,,bash,2,2751,0,13,0,0,0.001908309523595781,0.0009541547617978905,0,Low
2025-10-06 08:25:36.459856,LOGOUT,user_70,192.168.1.245,,apache2,0,518,0,10,0,0,0.0004020555890160387,0.00020102779450801935,0,Low
2025-10-06 08:33:36.459856,PROCESS_START,user_37,192.168.1.173,,apache2,0,0,0,10,0,0,0.0011888533491582268,0.0005944266745791134,0,Low
2025-10-06 08:49:36.459856,NETWORK_CONNECTION,user_37,192.168.1.174,,mysql,0,0,616213,9,0,0,0.0001961341285701377,9.806706428506885e-05,0,Low
2025-10-06 09:00:36.459856,LOGIN,user_93,192.168.1.86,,mysql,1,3158,0,12,0,0,0.0006894887440962526,0.0003447443720481263,0,Low
2025-10-06 09:02:36.459856,FILE_ACCESS,user_1,192.168.1.195,/home/user/documents/,apache2,0,0,0,12,0,0,0.07153046681906965,0.03576523340953482,0,Low
2025-10-06 09:03:36.459856,PROCESS_START,user_56,192.168.1.221,,bash,0,0,0,15,0,0,0.0010768839794542183,0.0005384419897271092,0,Low
2025-10-06 09:07:36.459856,PROCESS_START,user_68,192.168.1.69,,bash,0,0,0,12,0,0,0.0013411091590012731,0.0006705545795006366,0,Low
2025-10-06 09:11:36.459856,LOGOUT,user_9,192.168.1.43,,chrome,0,69,0,15,0,0,0.002061505074634774,0.001030752537317387,0,Low
2025-10-06 09:11:36.459856,PROCESS_START,user_46,192.168.1.249,,chrome,0,0,0,8,0,0,0.0005413613367658299,0.00027068066838291496,0,Low
2025-10-06 09:16:36.459856,LOGIN,user_71,192.168.1.243,,bash,5,211,0,18,0,0,0.00039112044572795423,0.00019556022286397711,0,Low
2025-10-06 09:21:36.459856,LOGIN,user_26,192.168.1.182,,firefox,5,2827,0,14,0,1,0.0035823597619672708,0.5017911798809837,0,Medium
2025-10-06 09:24:36.459856,PROCESS_START,user_77,192.168.1.51,,bash,0,0,0,18,0,0,0.0027820658914499965,0.0013910329457249983,0,Low
2025-10-06 09:30:36.459856,PROCESS_START,user_6,192.168.1.154,,bash,0,0,0,18,0,0,0.0017617941532990541,0.0008808970766495271,0,Low
2025-10-06 09:31:36.459856,LOGOUT,user_41,192.168.1.64,,apache2,0,2209,0,12,0,0,0.0024309185531632277,0.0012154592765816138,0,Low
2025-10-06 09:32:36.459856,FILE_ACCESS,user_27,192.168.1.72,/usr/bin/,bash,0,0,0,10,0,0,0.0922926792917933,0.04614633964589665,0,Low
2025-10-06 09:38:36.459856,LOGOUT,user_85,192.168.1.146,,mysql,0,1430,0,8,0,0,0.0010028390647995147,0.0005014195323997573,0,Low
2025-10-06 09:40:36.459856,NETWORK_CONNECTION,user_58,192.168.1.161,,ssh,0,0,33855,18,0,0,0.0004479345321144453,0.00022396726605722266,0,Low
2025-10-06 09:49:36.459856,LOGIN,user_36,192.168.1.214,,mysql,4,2494,0,13,0,0,0.00033272919544582205,0.00016636459772291102,0,Low
2025-10-06 09:52:36.459856,LOGOUT,user_19,192.168.1.191,,firefox,0,3365,0,10,0,0,0.000434549430425476,0.000217274715212738,0,Low
2025-10-06 09:57:36.459856,LOGOUT,user_69,192.168.1.33,,apache2,0,2657,0,15,0,0,0.0002583311911020769,0.00012916559555103846,0,Low
2025-10-06 09:58:36.459856,LOGOUT,user_38,192.168.1.24,,chrome,0,2173,0,3,1,0,0.9861049066595141,0.49305245332975706,0,Medium
2025-10-06 10:05:36.459856,LOGIN,user_34,192.168.1.57,,bash,5,915,0,16,0,0,0.0006591211017883118,0.0003295605508941559,0,Low
2025-10-06 10:07:36.459856,LOGOUT,user_54,192.168.1.195,,mysql,0,464,0,8,0,0,0.0014049554669159166,0.0007024777334579583,0,Low
2025-10-06 10:10:36.459856,LOGOUT,user_33,192.168.1.133,,apache2,0,1782,0,13,0,0,0.0003650123086137657,0.00018250615430688284,0,Low
2025-10-06 10:10:36.459856,LOGOUT,user_78,192.168.1.140,,python,0,3217,0,18,0,0,0.0003244269941381784,0.0001622134970690892,0,Low
2025-10-06 10:42:36.459856,PROCESS_START,user_73,192.168.1.207,,python,0,0,0,17,0,0,0.0012992601018830582,0.0006496300509415291,0,Low
2025-10-06 10:42:36.459856,PROCESS_START,user_96,192.168.1.115,,python,0,0,0,13,0,0,0.002717566437211713,0.0013587832186058564,0,Low
2025-10-06 10:43:36.459856,LOGIN,user_88,192.168.1.165,,python,2,2470,0,13,0,0,0.00024902642863393717,0.00012451321431696858,0,Low
2025-10-06 10:46:36.459856,LOGIN,user_72,192.168.1.187,,apache2,4,265,0,14,0,0,0.003218950295616628,0.001609475147808314,0,Low
2025-10-06 10:48:36.459856,LOGOUT,user_24,192.168.1.241,,mysql,0,3421,0,16,0,0,0.0004177784682829716,0.0002088892341414858,0,Low
2025-10-06 10:59:36.459856,REGISTRY_CHANGE,user_3,192.168.1.4,,python,0,0,0,10,0,0,0.0008200832395363824,0.0004100416197681912,0,Low
2025-10-06 11:17:36.459856,REGISTRY_CHANGE,user_21,192.168.1.130,,ssh,0,0,0,15,0,0,0.0020138330956286634,0.0010069165478143317,0,Low
2025-10-06 11:18:36.459856,LOGIN,user_71,192.168.1.77,,python,3,189,0,10,0,0,0.0010463911009986095,0.0005231955504993047,0,Low
